Name,File
WeakFEPair.f_modif,Mathlib.NumberTheory.LSeries.AbstractFuncEq
Plausible.InjectiveFunction.List.applyId,Mathlib.Testing.Plausible.Functions
NonUnitalSubsemiring.closure_induction₂,Mathlib.RingTheory.NonUnitalSubsemiring.Basic
disjointed,Mathlib.Order.Disjointed
nilpotent_center_quotient_ind,Mathlib.GroupTheory.Nilpotent
WittVector.succNthValUnits,Mathlib.RingTheory.WittVector.DiscreteValuationRing
CoxeterSystem.simple_induction_left,Mathlib.GroupTheory.Coxeter.Basic
Lean.PrettyPrinter.Delaborator.SubExpr.nextExtraPos,Lean.PrettyPrinter.Delaborator.SubExpr
Lean.PrefixTreeNode.foldMatchingM.fold,Lean.Data.PrefixTree
CategoryTheory.MorphismProperty.IsStableUnderBaseChange.baseChange_map,Mathlib.CategoryTheory.MorphismProperty.Limits
Lean.localDeclDependsOn,Lean.MetavarContext
Fin2.elim0,Mathlib.Data.Fin.Fin2
Mathlib.Tactic.CC.CCState.foldEqcCore,Mathlib.Tactic.CC
Lean.Compiler.LCNF.normFunDecl,Lean.Compiler.LCNF.CompilerM
Std.HashMap.Raw.getKeyD,Std.Data.HashMap.Raw
logDeriv,Mathlib.Analysis.Calculus.LogDeriv
ManyOneDegree.liftOn,Mathlib.Computability.Reduce
Qq.withLocalDeclQ,Qq.MetaM
Aesop.Frontend.modifyGetGlobalRuleSet,Aesop.Frontend.Extension
Set.mulIndicator,Mathlib.Algebra.Group.Indicator
MeasureTheory.Lp.induction_stronglyMeasurable_aux,Mathlib.MeasureTheory.Function.ConditionalExpectation.AEMeasurable
ContinuousMap.induction_on_of_compact,Mathlib.Topology.ContinuousMap.StoneWeierstrass
Multiset.Pi.empty,Mathlib.Data.Multiset.Pi
Lean.instantiateLocalDeclMVars,Lean.MetavarContext
RelSeries.eraseLast_last_rel_last,Mathlib.Order.RelSeries
Lean.MonadRef.mkInfoFromRefPos,Init.Prelude
RCLike.ofReal,Mathlib.Analysis.RCLike.Basic
CoxeterSystem.simple_induction_right,Mathlib.GroupTheory.Coxeter.Basic
PFunctor.M.cases,Mathlib.Data.PFunctor.Univariate.M
Nat.strongSubRecursion,Mathlib.Data.Nat.Init
Batteries.RBSet.findPD,Batteries.Data.RBMap.Basic
List.foldl,Init.Prelude
rightAdd,Mathlib.Algebra.Group.Defs
PFun.fixInduction,Mathlib.Data.PFun
RelSeries.last,Mathlib.Order.RelSeries
CategoryTheory.SmallObject.obj,Mathlib.CategoryTheory.SmallObject.IsCardinalForSmallObjectArgument
Order.isPredPrelimitRecOn,Mathlib.Order.SuccPred.Limit
Finsupp.degree,Mathlib.Data.Finsupp.Weight
RootPairing.EmbeddedG2.threeShortAddLongRoot,Mathlib.LinearAlgebra.RootSystem.Finite.g2
peirce',Init.PropLemmas
Batteries.Tactic.Alias.setAliasInfo,Batteries.Tactic.Alias
shareCommonM,Init.ShareCommon
Lean.Elab.getInfoTrees,Lean.Elab.InfoTree.Main
Nat.pow_imp_self_of_one_lt,Mathlib.Order.Interval.Finset.Nat
Std.TreeMap.get!,Std.Data.TreeMap.Basic
trans_of,Mathlib.Order.Defs.Unbundled
Array.foldlM.loop.induct,Init.Internal.Order.Lemmas
Lean.Compiler.LCNF.LetDecl.mapFVarM,Lean.Compiler.LCNF.FVarUtil
Trunc.finRecOn,Mathlib.Data.Fintype.Quotient
Std.TreeMap.Raw.maxKeyD,Std.Data.TreeMap.Raw.Basic
Lean.AssocList.forIn,Lean.Data.AssocList
Batteries.RBSet.min!,Batteries.Data.RBMap.Basic
TypeVec.append1Cases,Mathlib.Data.TypeVec
Sym2.inductionOn,Mathlib.Data.Sym.Sym2
Associates.out,Mathlib.Algebra.GCDMonoid.Basic
Multiset.traverse,Mathlib.Data.Multiset.Functor
Subtype.restrict,Mathlib.Data.Subtype
Polynomial.induction_on,Mathlib.Algebra.Polynomial.Basic
Std.TreeSet.fold,Std.Data.TreeSet.Basic
Std.DTreeMap.getKeyLE,Std.Data.DTreeMap.AdditionalOperations
Matrix.vecAppend,Mathlib.Data.Fin.VecNotation
Nimber.induction,Mathlib.SetTheory.Nimber.Basic
Mathlib.Linter.haveLet.InfoTree.foldInfoM,Mathlib.Tactic.Linter.HaveLetLinter
Lean.LocalContext.foldl,Lean.LocalContext
Lean.Meta.forallTelescopeReducing,Lean.Meta.Basic
Array.findRevM?,Init.Data.Array.Basic
Fin.contractNth,Mathlib.Data.Fin.Tuple.Basic
Mathlib.Tactic.BicategoryLike.NormalizedHom.consM,Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
Std.Internal.IO.Async.Waiter.checkFinished,Std.Internal.Async.Select
Preorder.restrictLe₂,Mathlib.Order.Restriction
isClosed_property3,Mathlib.Topology.DenseEmbedding
Lean.IR.AltCore.mmodifyBody,Lean.Compiler.IR.Basic
Lean.Meta.RefinedDiscrTree.mapArraysM,Mathlib.Lean.Meta.RefinedDiscrTree
RelSeries.head,Mathlib.Order.RelSeries
AddSubmonoid.smul_induction_on,Mathlib.Algebra.Ring.Submonoid.Pointwise
CategoryTheory.Limits.prod,Mathlib.CategoryTheory.Limits.Shapes.BinaryProducts
Polynomial.induction_with_natDegree_le,Mathlib.Algebra.Polynomial.EraseLead
RatFunc.liftOn',Mathlib.FieldTheory.RatFunc.Defs
ULiftable.downMap,Mathlib.Control.ULiftable
Std.HashSet.anyM,Batteries.Lean.HashSet
Aesop.Frontend.elabBoolLit,Aesop.Frontend.Basic
Mathlib.Meta.NormNum.NormNums.erase,Mathlib.Tactic.NormNum.Core
Std.TreeMap.keyAtIndex!,Std.Data.TreeMap.Basic
Fin.foldr.loop,Init.Data.Fin.Fold
MeasureTheory.lowerCrossingTimeAux,Mathlib.Probability.Martingale.Upcrossing
Lean.Meta.matchMatcherApp?,Lean.Meta.Match.MatcherApp.Basic
Quotient.out,Mathlib.Data.Quot
AlgebraicGeometry.IsLocalAtSource.of_iSup_eq_top,Mathlib.AlgebraicGeometry.Morphisms.Basic
Polynomial.newtonMap,Mathlib.Dynamics.Newton
Std.TreeMap.minKeyD,Std.Data.TreeMap.Basic
AlgebraicGeometry.HasRingHomProperty.of_stalkMap,Mathlib.AlgebraicGeometry.Morphisms.RingHomProperties
Lean.mkAuxName,Lean.MonadEnv
Lean.withTraceNode,Lean.Util.Trace
MeasureTheory.integral,Mathlib.MeasureTheory.Integral.Bochner.Basic
by_contra,Mathlib.Logic.Basic
Polynomial.recOnHorner,Mathlib.Algebra.Polynomial.Inductions
SetTheory.PGame.rightMoves_add_cases,Mathlib.SetTheory.PGame.Algebra
AlgebraicGeometry.HasRingHomProperty.app_top,Mathlib.AlgebraicGeometry.Morphisms.RingHomProperties
Lean.Elab.Tactic.iterateUntilFailure,Mathlib.Tactic.Core
LocalizedModule.induction_on,Mathlib.Algebra.Module.LocalizedModule.Basic
Std.DHashMap.Internal.AssocList.get!,Std.Data.DHashMap.Internal.AssocList.Basic
MvQPF.Fix.drec,Mathlib.Data.QPF.Multivariate.Constructions.Fix
Batteries.ByteSubarray.forIn,Batteries.Data.ByteSubarray
Quot.hrecOn,Init.Core
Std.TreeMap.Raw.revFold,Std.Data.TreeMap.Raw.Basic
Finset.Nonempty.cons_induction,Mathlib.Data.Finset.Insert
Lean.Grind.CommRing.Poly.combineC.go.induct,Init.Grind.CommRing.Poly
Mathlib.Meta.FunProp.StateListT.run',Mathlib.Tactic.FunProp.StateList
IsEmpty.elim',Mathlib.Logic.IsEmpty
Nat.foldTR.loop,Init.Data.Nat.Fold
lineDeriv,Mathlib.Analysis.Calculus.LineDeriv.Basic
Finset.restrict₂,Mathlib.Data.Finset.Pi
HEq.elim,Init.Core
ULiftable.down,Mathlib.Control.ULiftable
Lean.Order.bot,Init.Internal.Order.Basic
Vector.back,Init.Data.Vector.Basic
List.Perm.recOnSwap',Init.Data.List.Perm
Lean.Meta.LazyDiscrTree.logImportFailure,Lean.Meta.LazyDiscrTree
CategoryTheory.ObjectProperty.prop_unit,Mathlib.CategoryTheory.Monoidal.Subcategory
successIfFail,Mathlib.Lean.Exception
intervalIntegral,Mathlib.MeasureTheory.Integral.IntervalIntegral.Basic
List.forM,Init.Data.List.Control
Lean.Grind.CommRing.Poly.addConstC.induct,Init.Grind.CommRing.Poly
Lean.PersistentArray.findSomeMAux,Lean.Data.PersistentArray
Lean.Meta.withLCtx',Lean.Meta.Basic
List.Vector.revInductionOn,Mathlib.Data.Vector.Snoc
AddSubsemigroup.dense_induction,Mathlib.Algebra.Group.Subsemigroup.Basic
Std.TreeSet.foldrM,Std.Data.TreeSet.Basic
RingHom.IsStableUnderBaseChange.pullback_fst_app_top,Mathlib.AlgebraicGeometry.Morphisms.RingHomProperties
Lean.PrettyPrinter.Delaborator.SubExpr.withLetBody,Lean.PrettyPrinter.Delaborator.SubExpr
preNormEDS,Mathlib.NumberTheory.EllipticDivisibilitySequence
Multiset.choose_property,Mathlib.Data.Multiset.Basic
dite,Init.Prelude
Multiset.strongDownwardInductionOn,Mathlib.Data.Multiset.Basic
DomMulAct.stabilizerEquiv_invFun,Mathlib.GroupTheory.Perm.DomMulAct
UniformSpace.Completion.induction_on₃,Mathlib.Topology.UniformSpace.Completion
Lean.Meta.withIncSynthPending,Lean.Meta.Basic
Array.findSomeRevM?.find,Init.Data.Array.Basic
Classical.byContradiction',Mathlib.Logic.Basic
t2Quotient.lift,Mathlib.Topology.Separation.Hausdorff
Ordinal.boundedLimitRecOn,Mathlib.SetTheory.Ordinal.Arithmetic
Array.sequenceMap,Init.Data.Array.Basic
Traversable.foldl,Mathlib.Control.Fold
NNRat.rec,Mathlib.Data.NNRat.Lemmas
Lean.Compiler.LCNF.addFVarSubst,Lean.Compiler.LCNF.CompilerM
Std.DTreeMap.Internal.Impl.keyAtIdx!,Std.Data.DTreeMap.Internal.Queries
RingHom.HoldsForLocalizationAway.of_bijective,Mathlib.RingTheory.LocalProperties.Basic
AddCircle.liftIoc,Mathlib.Topology.Instances.AddCircle
Classical.epsilon_spec_aux,Init.Classical
Nat.rel_of_forall_rel_succ_of_le_of_lt,Mathlib.Order.Monotone.Basic
Algebra.discr,Mathlib.RingTheory.Discriminant
IO.runRand,Mathlib.Control.Random
Trunc.out,Mathlib.Data.Quot
CategoryTheory.MorphismProperty.of_relative_map,Mathlib.CategoryTheory.MorphismProperty.Representable
Std.DTreeMap.Internal.Impl.get,Std.Data.DTreeMap.Internal.Queries
CategoryTheory.MorphismProperty.IsStableUnderLimitsOfShape.limMap,Mathlib.CategoryTheory.MorphismProperty.Limits
Tuple.bubble_sort_induction',Mathlib.Data.Fin.Tuple.BubbleSortInduction
Lean.addMessageContextPartial,Lean.Message
RelHom.map_rel,Mathlib.Order.RelIso.Basic
StarAlgebra.adjoin_induction,Mathlib.Algebra.Star.Subalgebra
Lean.Compiler.LCNF.inScope,Lean.Compiler.LCNF.MonadScope
Std.DHashMap.Internal.AssocList.foldrM,Std.Data.DHashMap.Internal.AssocList.Basic
Multiset.sup,Mathlib.Data.Multiset.Lattice
normEDS,Mathlib.NumberTheory.EllipticDivisibilitySequence
Std.DTreeMap.Internal.Impl.minKey.induct,Std.Data.DTreeMap.Internal.Model
Real.induction_Ico_mul,Mathlib.Analysis.SpecialFunctions.Log.Base
Nat.cauchy_induction_two_mul,Mathlib.Order.Interval.Finset.Nat
Lean.SMap.fold,Lean.Data.SMap
Batteries.ByteSubarray.forIn.loop,Batteries.Data.ByteSubarray
Lean.Meta.traverseLambdaWithPos,Lean.Meta.ExprTraverse
AddSubmonoid.mul_induction_on,Mathlib.Algebra.Ring.Submonoid.Pointwise
CategoryTheory.Pairwise.diagramObj,Mathlib.CategoryTheory.Category.Pairwise
Lean.Meta.repeat1',Lean.Meta.Tactic.Repeat
BoxIntegral.integral,Mathlib.Analysis.BoxIntegral.Basic
Nat.diag_induction,Mathlib.Data.Nat.Init
nsmulRecAuto,Mathlib.Algebra.Group.Defs
Array.foldlM.loop,Init.Data.Array.Basic
Option.pelim,Init.Data.Option.Instances
Lean.instantiateLevelMVars,Lean.MetavarContext
Lean.Compiler.LCNF.addSubst,Lean.Compiler.LCNF.CompilerM
WeierstrassCurve.Projective.addU,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Formula
Lean.Meta.withAssignableSyntheticOpaque,Lean.Meta.Basic
MeasureTheory.SimpleFunc.setToSimpleFunc,Mathlib.MeasureTheory.Integral.FinMeasAdditive
Lean.Grind.CommRing.Expr.toPoly.induct,Init.Grind.CommRing.Poly
Lean.AssocList.foldl,Lean.Data.AssocList
MLList.getLast!,Batteries.Data.MLList.Basic
ReaderT.run,Init.Prelude
List.mapAccumLM,Mathlib.Control.Basic
Finsupp.prod,Mathlib.Algebra.BigOperators.Finsupp.Basic
LieSubmodule.iSup_induction',Mathlib.Algebra.Lie.Submodule
Nat.nth_mem_of_ne_zero,Mathlib.Data.Nat.Nth
Mathlib.Tactic.Abel.term,Mathlib.Tactic.Abel
Nondet.firstM,Batteries.Control.Nondet.Basic
Lean.RBNode.forIn,Lean.Data.RBMap
Nat.decreasing_induction_of_not_bddAbove,Mathlib.Order.Interval.Finset.Nat
CategoryTheory.Paths.induction,Mathlib.CategoryTheory.PathCategory.Basic
iteratedDeriv,Mathlib.Analysis.Calculus.IteratedDeriv.Defs
Std.Condvar.waitUntil,Std.Sync.Mutex
Array.foldl_rel,Init.Data.Array.Lemmas
Std.TreeMap.Raw.getD,Std.Data.TreeMap.Raw.Basic
Topology.WithLawson.rec,Mathlib.Topology.Order.LawsonTopology
List.findSomeM?,Init.Data.List.Control
NormedSpace.exp,Mathlib.Analysis.Normed.Algebra.Exponential
Std.TreeSet.Raw.forM,Std.Data.TreeSet.Raw.Basic
ForInStep.bindM,Batteries.Control.ForInStep.Basic
Option.elim,Init.Data.Option.Basic
Sym2.sup,Mathlib.Data.Sym.Sym2.Order
ULiftable.adaptUp,Mathlib.Control.ULiftable
Function.updateFinset,Mathlib.Data.Finset.Update
DirectLimit.induction,Mathlib.Order.DirectedInverseSystem
Ordnode.Sized.induction,Mathlib.Data.Ordmap.Invariants
Batteries.ByteSubarray.foldl,Batteries.Data.ByteSubarray
FreeGroup.reduce.not,Mathlib.GroupTheory.FreeGroup.Reduce
Substring.foldl,Init.Data.String.Basic
ComplexShape.r,Mathlib.Algebra.Homology.ComplexShapeSigns
EReal.induction₂_neg_left,Mathlib.Data.EReal.Operations
ConjAct.rec,Mathlib.GroupTheory.GroupAction.ConjAct
CategoryTheory.MorphismProperty.pushout_inl,Mathlib.CategoryTheory.MorphismProperty.Limits
Lean.addDocString',Lean.DocString.Add
UniformSpace.Completion.extension,Mathlib.Topology.UniformSpace.Completion
Lean.Elab.Tactic.Ext.withExt1,Lean.Elab.Tactic.Ext
OrderDual.rec,Mathlib.Order.Synonym
Cycle.induction_on,Mathlib.Data.List.Cycle
Std.HashMap.Raw.forIn,Std.Data.HashMap.Raw
Trunc.ind,Mathlib.Data.Quot
Subarray.anyM,Init.Data.Array.Subarray
Module.pi_induction,Mathlib.LinearAlgebra.Pi
WeierstrassCurve.Jacobian.addXYZ,Mathlib.AlgebraicGeometry.EllipticCurve.Jacobian.Formula
CategoryTheory.ObjectProperty.prop_of_is,Mathlib.CategoryTheory.ObjectProperty.Basic
WithBot.unbotD,Mathlib.Order.WithBot
ExteriorAlgebra.induction,Mathlib.LinearAlgebra.ExteriorAlgebra.Basic
Quotient.liftOn₂,Init.Core
Lean.KVMap.forIn,Lean.Data.KVMap
Lean.Elab.CommandContextInfo.saveNoFileMap,Lean.Elab.InfoTree.Main
Filter.Eventually.forall_mem,Mathlib.Order.Filter.Basic
Std.Internal.List.maxKey!,Std.Data.Internal.List.Associative
Heyting.Regular.val,Mathlib.Order.Heyting.Regular
MLList.isEmpty,Batteries.Data.MLList.Basic
Std.DTreeMap.Raw.getKey!,Std.Data.DTreeMap.Raw.Basic
nsmulBinRec,Mathlib.Algebra.Group.Defs
NonUnitalAlgebra.adjoin_induction₂,Mathlib.Algebra.Algebra.NonUnitalSubalgebra
Lean.setStructureParents,Lean.Structure
Lean.PersistentHashMap.mapMAux,Lean.Data.PersistentHashMap
Cardinal.inductionOn,Mathlib.SetTheory.Cardinal.Defs
Lean.PrefixTree.forMatchingM,Lean.Data.PrefixTree
List.mapM',Init.Data.List.Monadic
Std.DHashMap.Internal.AssocList.forM,Std.Data.DHashMap.Internal.AssocList.Basic
CategoryTheory.MorphismProperty.of_precomp,Mathlib.CategoryTheory.MorphismProperty.Composition
Lean.Meta.getUnusedUserName,Batteries.Lean.Meta.UnusedNames
Lean.Meta.getMatcherInfo?,Lean.Meta.Match.MatcherInfo
Succ.rec,Mathlib.Order.SuccPred.Archimedean
Vector3.nilElim,Mathlib.Data.Vector3
Multiset.noncommSum,Mathlib.Data.Finset.NoncommProd
Lean.Meta.repeat',Lean.Meta.Tactic.Repeat
Aesop.Frontend.RuleConfig.addFeature,Aesop.Frontend.RuleExpr
Subring.closure_induction₂,Mathlib.Algebra.Ring.Subring.Basic
Fin.snocCases,Mathlib.Data.Fin.Tuple.Basic
rel_act_of_act_rel_act_of_rel_act,Mathlib.Algebra.Order.Monoid.Unbundled.Defs
Std.DHashMap.Internal.Raw₀.Const.get,Std.Data.DHashMap.Internal.Defs
DirectSum.induction_on,Mathlib.Algebra.DirectSum.Basic
ManyOneDegree.ind_on,Mathlib.Computability.Reduce
Lean.Meta.saturate1.go,Batteries.Lean.Meta.Basic
Std.ExtHashMap.getD,Std.Data.ExtHashMap.Basic
Lean.PrettyPrinter.Delaborator.SubExpr.withNaryFn,Lean.PrettyPrinter.Delaborator.SubExpr
Lean.Meta.withZetaDeltaSet,Lean.Meta.Basic
Or.by_cases,Init.PropLemmas
Std.HashSet.Raw.get,Std.Data.HashSet.Raw
Multiset.prod_induction_nonempty,Mathlib.Algebra.BigOperators.Group.Multiset.Defs
MeasureTheory.MemLp.induction,Mathlib.MeasureTheory.Function.SimpleFuncDenseLp
Fin.foldl.loop,Init.Data.Fin.Fold
Lean.Grind.CommRing.Poly.combine.go.induct,Init.Grind.CommRing.Poly
TopCat.Presheaf.SheafConditionEqualizerProducts.piOpens,Mathlib.Topology.Sheaves.SheafCondition.EqualizerProducts
Std.DTreeMap.Internal.Impl.getKeyGTD,Std.Data.DTreeMap.Internal.Queries
Lean.Meta.traverseChildrenWithPos,Lean.Meta.ExprTraverse
MeasurableSpace.generateFrom_induction,Mathlib.MeasureTheory.MeasurableSpace.Defs
CFC.log,Mathlib.Analysis.SpecialFunctions.ContinuousFunctionalCalculus.ExpLog
Std.TreeMap.Raw.minKeyD,Std.Data.TreeMap.Raw.Basic
MeasureTheory.AEEqFun.induction_on₂,Mathlib.MeasureTheory.Function.AEEqFun
List.mapDiagM.go,Batteries.Data.List.Basic
UnitAddTorus.mFourierCoeff,Mathlib.Analysis.Fourier.AddCircleMulti
HomologicalComplex.xPrev,Mathlib.Algebra.Homology.HomologicalComplex
CategoryTheory.IsCofiltered.min,Mathlib.CategoryTheory.Filtered.Basic
ClassGroup.induction,Mathlib.RingTheory.ClassGroup
toLOptionM,Lean.Data.LOption
Lean.Elab.Term.Do.mkAuxDeclFor,Lean.Elab.Do
Lean.Meta.visitLambda,Lean.Meta.ForEachExpr
MvPolynomial.induction_on''',Mathlib.Algebra.MvPolynomial.Basic
RootPairing.EmbeddedG2.longRoot,Mathlib.LinearAlgebra.RootSystem.Finite.g2
Functor.of_mem_supp,Mathlib.Control.Functor
Std.DTreeMap.Internal.Impl.getKeyD,Std.Data.DTreeMap.Internal.Queries
Fin.inductionOn,Init.Data.Fin.Lemmas
RingHom.IsStableUnderBaseChange.of_isLocalization,Mathlib.RingTheory.LocalProperties.Basic
Std.TreeSet.Raw.forIn,Std.Data.TreeSet.Raw.Basic
translate,Mathlib.Algebra.Group.Translate
Option.bindM,Init.Data.Option.Basic
deriv,Mathlib.Analysis.Calculus.Deriv.Basic
Nat.strongRecMeasure,Batteries.Data.Nat.Basic
Real.nnreal_induction_on,Mathlib.Data.NNReal.Defs
Option.mapM,Init.Data.Option.Basic
Finset.restrict,Mathlib.Data.Finset.Pi
Nat.decreasingInduction',Mathlib.Data.Nat.Init
Finset.inf'_induction,Mathlib.Data.Finset.Lattice.Fold
Set.forall_insert_of_forall,Mathlib.Data.Set.Insert
Std.TreeSet.getGT!,Std.Data.TreeSet.Basic
List.getLastD,Init.Data.List.Basic
PresentedMonoid.inductionOn₂,Mathlib.Algebra.PresentedMonoid.Basic
Iff.elim,Init.Core
Traversable.foldlm,Mathlib.Control.Fold
Lean.Elab.Term.mkFreshBinderName,Lean.Elab.Term
Array.get!,Init.Data.Array.Bootstrap
Order.radical,Mathlib.Order.Radical
Lean.Meta.MatcherApp.withUserNames,Lean.Meta.Match.MatcherApp.Transform
Int.Linear.orOver_one,Init.Data.Int.Linear
Mathlib.Tactic.Abel.smul,Mathlib.Tactic.Abel
Quot.induction_on₂,Mathlib.Data.Quot
stoneCechExtend,Mathlib.Topology.StoneCech
Std.DTreeMap.Raw.keyAtIdx!,Std.Data.DTreeMap.Raw.Basic
CategoryTheory.ObjectProperty.prop_of_iso,Mathlib.CategoryTheory.ObjectProperty.ClosedUnderIsomorphisms
Std.Queue.filterM,Init.Data.Queue
List.mapDiagM,Batteries.Data.List.Basic
WriterT.runThe,Mathlib.Control.Monad.Writer
TensorAlgebra.induction,Mathlib.LinearAlgebra.TensorAlgebra.Basic
CategoryTheory.Limits.biproduct,Mathlib.CategoryTheory.Limits.Shapes.Biproducts
Bind.kleisliRight,Init.Control.Basic
Equiv.Perm.cycle_induction_on,Mathlib.GroupTheory.Perm.Cycle.Factors
Std.DTreeMap.maxKeyD,Std.Data.DTreeMap.Basic
Int.bitCasesOn,Mathlib.Data.Int.Bitwise
Aesop.GlobalRuleSet.onBaseM,Aesop.RuleSet
Lean.Meta.DiscrTree.foldValuesM,Lean.Meta.DiscrTree
CategoryTheory.IsFiltered.max₃,Mathlib.CategoryTheory.Filtered.Basic
Int.strongRec,Mathlib.Data.Int.Init
Std.HashSet.Raw.get!,Std.Data.HashSet.Raw
CategoryTheory.Limits.SequentialProduct.functorObj,Mathlib.CategoryTheory.Limits.Shapes.SequentialProduct
Std.DTreeMap.Internal.Impl.Const.getₘ,Std.Data.DTreeMap.Internal.Model
Not.elim,Init.Core
ZFSet.inductionOn,Mathlib.SetTheory.ZFC.Basic
ordinaryHypergeometric,Mathlib.Analysis.SpecialFunctions.OrdinaryHypergeometric
Std.TreeSet.getD,Std.Data.TreeSet.Basic
Lean.isIrreducible,Lean.ReducibilityAttrs
Std.DHashMap.Const.forInUncurried,Std.Data.DHashMap.Basic
StarAlgebra.adjoin_induction_subtype,Mathlib.Algebra.Star.Subalgebra
max_rec',Mathlib.Order.Basic
SimpleGraph.IsExtremal.prop,Mathlib.Combinatorics.SimpleGraph.Extremal.Basic
Ordnode.foldl,Mathlib.Data.Ordmap.Ordnode
Std.DTreeMap.Raw.Const.find!,Std.Data.DTreeMap.Raw.Basic
Std.DTreeMap.Internal.Impl.balanceR.fun_cases,Std.Data.DTreeMap.Internal.Balancing
Opposite.rec',Mathlib.Data.Opposite
FirstOrder.Language.BoundedFormula.induction_on_exists_not,Mathlib.ModelTheory.Complexity
WellFoundedGT.induction_top,Mathlib.Order.BoundedOrder.Lattice
Std.Mutex.atomicallyOnce,Std.Sync.Mutex
Pretrivialization.setSymm,Mathlib.Topology.FiberBundle.Trivialization
Std.DTreeMap.get!,Std.Data.DTreeMap.Basic
Lean.ensureReservedNameAvailable,Lean.ResolveName
Lean.Grind.CommRing.Poly.mulC.go.induct,Init.Grind.CommRing.Poly
Std.DTreeMap.Internal.Impl.maxKey?.induct,Std.Data.DTreeMap.Internal.Model
AddSubgroup.iSup_induction,Mathlib.Algebra.Group.Subgroup.Pointwise
Finset.weightedVSubVSubWeights,Mathlib.LinearAlgebra.AffineSpace.Combination
Std.DHashMap.Internal.Raw₀.getKeyₘ,Std.Data.DHashMap.Internal.Model
Localization.liftOn,Mathlib.GroupTheory.MonoidLocalization.Basic
AlgebraicTopology.DoldKan.Γ₀.Obj.obj₂,Mathlib.AlgebraicTopology.DoldKan.FunctorGamma
Lean.Meta.traverseForallWithPos.visit,Lean.Meta.ExprTraverse
List.Sorted.rel_get_of_le,Mathlib.Data.List.Sort
Submodule.mul_induction_on,Mathlib.Algebra.Algebra.Operations
OrderedFinpartition.applyOrderedFinpartition,Mathlib.Analysis.Calculus.ContDiff.FaaDiBruno
AbstractCompletion.induction_on,Mathlib.Topology.UniformSpace.AbstractCompletion
Lean.Elab.Term.withoutErrToSorry,Lean.Elab.Term
AddMonoid.Coprod.induction_on',Mathlib.GroupTheory.Coprod.Basic
HahnModule.rec,Mathlib.RingTheory.HahnSeries.Multiplication
DirectSum.idempotent,Mathlib.Algebra.DirectSum.Idempotents
List.head,Init.Data.List.Basic
t2Quotient.inductionOn₂,Mathlib.Topology.Separation.Hausdorff
Filter.Eventually.self_of_nhdsWithin,Mathlib.Topology.ContinuousOn
Lean.unresolveNameGlobal.unresolveNameCore,Lean.ResolveName
Eq.mp,Init.Core
Quotient.inductionOn₃',Mathlib.Data.Quot
RingTheory.Sequence.IsWeaklyRegular.recIterModByRegularWithRing,Mathlib.RingTheory.Regular.RegularSequence
Monoid.CoprodI.induction_on,Mathlib.GroupTheory.CoprodI
Lean.PrettyPrinter.Delaborator.SubExpr.withAppFnArgs,Lean.PrettyPrinter.Delaborator.SubExpr
Shrink.rec,Mathlib.Logic.Small.Defs
Filter.limsSup,Mathlib.Order.LiminfLimsup
Localization.induction_on₂,Mathlib.GroupTheory.MonoidLocalization.Basic
MLList.takeAsList.go,Batteries.Data.MLList.Basic
IsLocalExtr.elim,Mathlib.Topology.Order.LocalExtr
Mathlib.Tactic.BicategoryLike.StructuralAtom.tgtM,Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
of_toBoolUsing_eq_true,Init.Core
Std.HashMap.fold,Std.Data.HashMap.Basic
AddMonoidAlgebra.infDegree,Mathlib.Algebra.MonoidAlgebra.Degree
Vector.forM,Init.Data.Vector.Basic
Lean.Language.SnapshotTree.forM,Lean.Language.Basic
Multiset.sum_induction_nonempty,Mathlib.Algebra.BigOperators.Group.Multiset.Defs
PFun.asSubtype,Mathlib.Data.PFun
Aesop.Goal.runMetaMInPostNormState',Aesop.Tree.RunMetaM
IO.Mutex.atomicallyOnce,Init.System.Mutex
Std.TreeMap.Raw.foldlM,Std.Data.TreeMap.Raw.Basic
Std.HashSet.Raw.foldM,Std.Data.HashSet.Raw
